,FIPS_Code,State,Year,Month,Civilian_Pop,Civilian_Labor_Force,Labor_Force_Pct,Employed_Total,Employed_Pct,Unemployed_Total,Unemployed_Rate,Population,gdp,treatment
50,6,California,2010,3,28195088,18359589,65.1,16050996,56.9,2308593,12.6,37319502.0,2056990.4,0
51,6,California,2010,4,28538466,18381603,64.4,16078778,56.3,2302825,12.5,37319502.0,2056990.4,0
52,6,California,2010,5,28564851,18391244,64.4,16101040,56.4,2290204,12.5,37319502.0,2056990.4,0
53,6,California,2010,6,28591878,18389824,64.3,16113195,56.4,2276629,12.4,37319502.0,2056990.4,0
54,6,California,2010,7,28619823,18384037,64.2,16113653,56.3,2270384,12.3,37319502.0,2056990.4,0
55,6,California,2010,8,28651165,18380281,64.2,16106916,56.2,2273365,12.4,37319502.0,2056990.4,0
56,6,California,2010,9,28682473,18378828,64.1,16097746,56.1,2281082,12.4,37319502.0,2056990.4,0
57,6,California,2010,10,28715259,18378713,64.0,16092500,56.0,2286213,12.4,37319502.0,2056990.4,0
58,6,California,2010,11,28745035,18376501,63.9,16093722,56.0,2282779,12.4,37319502.0,2056990.4,0
59,6,California,2010,12,28773773,18370136,63.8,16100812,56.0,2269324,12.4,37319502.0,2056990.4,0
60,8,Colorado,2010,1,3871967,2711291,70.0,2471793,63.8,239498,8.8,5047349.0,265319.3,0
61,8,Colorado,2010,2,3876247,2714852,70.0,2471124,63.8,243728,9.0,5047349.0,265319.3,0
62,8,Colorado,2010,3,3880636,2717321,70.0,2471367,63.7,245954,9.1,5047349.0,265319.3,0
63,8,Colorado,2010,4,3848295,2718188,70.6,2471781,64.2,246407,9.1,5047349.0,265319.3,0
64,8,Colorado,2010,5,3852091,2717428,70.5,2471774,64.2,245654,9.0,5047349.0,265319.3,0
65,8,Colorado,2010,6,3855998,2715479,70.4,2470389,64.1,245090,9.0,5047349.0,265319.3,0
66,8,Colorado,2010,7,3860150,2713677,70.3,2467557,63.9,246120,9.1,5047349.0,265319.3,0
67,8,Colorado,2010,8,3866394,2713080,70.2,2464356,63.7,248724,9.2,5047349.0,265319.3,0
68,8,Colorado,2010,9,3872252,2713611,70.1,2461710,63.6,251901,9.3,5047349.0,265319.3,0
69,8,Colorado,2010,10,3878447,2714795,70.0,2460636,63.4,254159,9.4,5047349.0,265319.3,0
70,8,Colorado,2010,11,3884216,2715531,69.9,2461626,63.4,253905,9.4,5047349.0,265319.3,0
71,8,Colorado,2010,12,3889801,2715890,69.8,2464572,63.4,251318,9.3,5047349.0,265319.3,0
72,9,Connecticut,2010,1,2757497,1892594,68.6,1712632,62.1,179962,9.5,3579114.0,247876.8,0
73,9,Connecticut,2010,2,2758668,1897276,68.8,1714982,62.2,182294,9.6,3579114.0,247876.8,0
74,9,Connecticut,2010,3,2759910,1902002,68.9,1718400,62.3,183602,9.7,3579114.0,247876.8,0
75,9,Connecticut,2010,4,2802329,1906595,68.0,1722636,61.5,183959,9.6,3579114.0,247876.8,0
76,9,Connecticut,2010,5,2804758,1910818,68.1,1727354,61.6,183464,9.6,3579114.0,247876.8,0
77,9,Connecticut,2010,6,2807133,1914097,68.2,1731412,61.7,182685,9.5,3579114.0,247876.8,0
78,9,Connecticut,2010,7,2809705,1916460,68.2,1734133,61.7,182327,9.5,3579114.0,247876.8,0
79,9,Connecticut,2010,8,2811743,1918237,68.2,1735650,61.7,182587,9.5,3579114.0,247876.8,0
80,9,Connecticut,2010,9,2813819,1919267,68.2,1736057,61.7,183210,9.5,3579114.0,247876.8,0
81,9,Connecticut,2010,10,2815960,1919649,68.2,1735952,61.6,183697,9.6,3579114.0,247876.8,0
82,9,Connecticut,2010,11,2817651,1919392,68.1,1735829,61.6,183563,9.6,3579114.0,247876.8,0
83,9,Connecticut,2010,12,2819242,1918366,68.0,1735774,61.6,182592,9.5,3579114.0,247876.8,0
84,10,Delaware,2010,1,690331,430527,62.4,391523,56.7,39004,9.1,899593.0,60577.0,0
85,10,Delaware,2010,2,690834,431248,62.4,392300,56.8,38948,9.0,899593.0,60577.0,0
86,10,Delaware,2010,3,691403,432340,62.5,393640,56.9,38700,9.0,899593.0,60577.0,0
87,10,Delaware,2010,4,701527,433690,61.8,395333,56.4,38357,8.8,899593.0,60577.0,0
88,10,Delaware,2010,5,702130,435187,62.0,397214,56.6,37973,8.7,899593.0,60577.0,0
89,10,Delaware,2010,6,702750,436637,62.1,398992,56.8,37645,8.6,899593.0,60577.0,0
90,10,Delaware,2010,7,703370,437815,62.2,400363,56.9,37452,8.6,899593.0,60577.0,0
91,10,Delaware,2010,8,704160,438620,62.3,401248,57.0,37372,8.5,899593.0,60577.0,0
92,10,Delaware,2010,9,704947,439101,62.3,401788,57.0,37313,8.5,899593.0,60577.0,0
93,10,Delaware,2010,10,705737,439480,62.3,402336,57.0,37144,8.5,899593.0,60577.0,0
94,10,Delaware,2010,11,706439,439945,62.3,403158,57.1,36787,8.4,899593.0,60577.0,0
95,10,Delaware,2010,12,707142,440553,62.3,404310,57.2,36243,8.2,899593.0,60577.0,0
96,11,District of Columbia,2010,1,491473,342135,69.6,306215,62.3,35920,10.5,605226.0,109940.9,0
97,11,District of Columbia,2010,2,492229,343633,69.8,308102,62.6,35531,10.3,605226.0,109940.9,0
98,11,District of Columbia,2010,3,493007,345142,70.0,310074,62.9,35068,10.2,605226.0,109940.9,0
99,11,District of Columbia,2010,4,502466,346457,69.0,311849,62.1,34608,10.0,605226.0,109940.9,0
100,11,District of Columbia,2010,5,503421,347407,69.0,313225,62.2,34182,9.8,605226.0,109940.9,0
101,11,District of Columbia,2010,6,504363,347887,69.0,314012,62.3,33875,9.7,605226.0,109940.9,0
102,11,District of Columbia,2010,7,505328,347929,68.9,314145,62.2,33784,9.7,605226.0,109940.9,0
103,11,District of Columbia,2010,8,506401,347691,68.7,313803,62.0,33888,9.7,605226.0,109940.9,0
104,11,District of Columbia,2010,9,507505,347532,68.5,313433,61.8,34099,9.8,605226.0,109940.9,0
105,11,District of Columbia,2010,10,508603,347817,68.4,313491,61.6,34326,9.9,605226.0,109940.9,0
106,11,District of Columbia,2010,11,509600,348530,68.4,314014,61.6,34516,9.9,605226.0,109940.9,0
107,11,District of Columbia,2010,12,510605,349451,68.4,314772,61.6,34679,9.9,605226.0,109940.9,0
108,12,Florida,2010,1,14670087,9011633,61.4,8031055,54.7,980578,10.9,18845537.0,766653.9,0
109,12,Florida,2010,2,14681071,9039135,61.6,8052755,54.9,986380,10.9,18845537.0,766653.9,0
110,12,Florida,2010,3,14692208,9065533,61.7,8076970,55.0,988563,10.9,18845537.0,766653.9,0
111,12,Florida,2010,4,14959822,9099777,60.8,8111208,54.2,988569,10.9,18845537.0,766653.9,0
112,12,Florida,2010,5,14974268,9128507,61.0,8141742,54.4,986765,10.8,18845537.0,766653.9,0
113,12,Florida,2010,6,14988894,9150806,61.1,8165455,54.5,985351,10.8,18845537.0,766653.9,0
114,12,Florida,2010,7,15004298,9169009,61.1,8181978,54.5,987031,10.8,18845537.0,766653.9,0
115,12,Florida,2010,8,15024207,9186214,61.1,8194731,54.5,991483,10.8,18845537.0,766653.9,0
116,12,Florida,2010,9,15043725,9203325,61.2,8206908,54.6,996417,10.8,18845537.0,766653.9,0
117,12,Florida,2010,10,15063974,9215892,61.2,8216792,54.5,999100,10.8,18845537.0,766653.9,0
118,12,Florida,2010,11,15081696,9239476,61.3,8241889,54.6,997587,10.8,18845537.0,766653.9,0
119,12,Florida,2010,12,15098874,9245364,61.2,8253492,54.7,991872,10.7,18845537.0,766653.9,0
120,13,Georgia,2010,1,7356794,4778162,64.9,4261834,57.9,516328,10.8,9711881.0,430702.0,0
121,13,Georgia,2010,2,7364379,4725950,64.2,4213413,57.2,512537,10.8,9711881.0,430702.0,0
122,13,Georgia,2010,3,7372287,4708859,63.9,4201580,57.0,507279,10.8,9711881.0,430702.0,0
123,13,Georgia,2010,4,7276848,4701086,64.6,4199284,57.7,501802,10.7,9711881.0,430702.0,0
124,13,Georgia,2010,5,7285144,4695916,64.5,4199284,57.6,496632,10.6,9711881.0,430702.0,0
125,13,Georgia,2010,6,7293730,4692273,64.3,4199144,57.6,493129,10.5,9711881.0,430702.0,0
126,13,Georgia,2010,7,7301868,4691252,64.2,4198521,57.5,492731,10.5,9711881.0,430702.0,0
127,13,Georgia,2010,8,7309203,4693766,64.2,4198504,57.4,495262,10.6,9711881.0,430702.0,0
128,13,Georgia,2010,9,7316156,4698525,64.2,4199495,57.4,499030,10.6,9711881.0,430702.0,0
129,13,Georgia,2010,10,7323865,4703944,64.2,4202054,57.4,501890,10.7,9711881.0,430702.0,0
130,13,Georgia,2010,11,7330672,4708019,64.2,4205813,57.4,502206,10.7,9711881.0,430702.0,0
131,13,Georgia,2010,12,7337313,4709976,64.2,4210339,57.4,499637,10.6,9711881.0,430702.0,0
132,15,Hawaii,2010,1,985330,634566,64.4,590573,59.9,43993,6.9,1363963.0,71075.0,0
133,15,Hawaii,2010,2,985714,637461,64.7,593468,60.2,43993,6.9,1363963.0,71075.0,0
134,15,Hawaii,2010,3,986160,640630,65.0,596671,60.5,43959,6.9,1363963.0,71075.0,0
135,15,Hawaii,2010,4,1039195,643754,61.9,599835,57.7,43919,6.8,1363963.0,71075.0,0
136,15,Hawaii,2010,5,1040697,646474,62.1,602624,57.9,43850,6.8,1363963.0,71075.0,0
137,15,Hawaii,2010,6,1042459,648687,62.2,604821,58.0,43866,6.8,1363963.0,71075.0,0
138,15,Hawaii,2010,7,1044210,650583,62.3,606535,58.1,44048,6.8,1363963.0,71075.0,0
139,15,Hawaii,2010,8,1045500,652315,62.4,607978,58.2,44337,6.8,1363963.0,71075.0,0
140,15,Hawaii,2010,9,1046297,653928,62.5,609279,58.2,44649,6.8,1363963.0,71075.0,0
141,15,Hawaii,2010,10,1047433,655653,62.6,610770,58.3,44883,6.8,1363963.0,71075.0,0
142,15,Hawaii,2010,11,1048818,657494,62.7,612571,58.4,44923,6.8,1363963.0,71075.0,0
143,15,Hawaii,2010,12,1050130,659209,62.8,614428,58.5,44781,6.8,1363963.0,71075.0,0
144,16,Idaho,2010,1,1157503,762726,65.9,693074,59.9,69652,9.1,1570746.0,57952.9,0
145,16,Idaho,2010,2,1158417,763525,65.9,694203,59.9,69322,9.1,1570746.0,57952.9,0
146,16,Idaho,2010,3,1159426,763983,65.9,695240,60.0,68743,9.0,1570746.0,57952.9,0
147,16,Idaho,2010,4,1163327,764012,65.7,696013,59.8,67999,8.9,1570746.0,57952.9,0
148,16,Idaho,2010,5,1164326,763624,65.6,696473,59.8,67151,8.8,1570746.0,57952.9,0
149,16,Idaho,2010,6,1165402,762884,65.5,696497,59.8,66387,8.7,1570746.0,57952.9,0
150,16,Idaho,2010,7,1166472,761967,65.3,696118,59.7,65849,8.6,1570746.0,57952.9,0
151,16,Idaho,2010,8,1167725,761137,65.2,695586,59.6,65551,8.6,1570746.0,57952.9,0
152,16,Idaho,2010,9,1168906,760571,65.1,695155,59.5,65416,8.6,1570746.0,57952.9,0
153,16,Idaho,2010,10,1170177,760364,65.0,695058,59.4,65306,8.6,1570746.0,57952.9,0
154,16,Idaho,2010,11,1171219,760441,64.9,695300,59.4,65141,8.6,1570746.0,57952.9,0
155,16,Idaho,2010,12,1172254,760670,64.9,695790,59.4,64880,8.5,1570746.0,57952.9,0
156,17,Illinois,2010,1,9911282,6616172,66.8,5862132,59.1,754040,11.4,12840503.0,694001.9,0
157,17,Illinois,2010,2,9914870,6628765,66.9,5878039,59.3,750726,11.3,12840503.0,694001.9,0
158,17,Illinois,2010,3,9918785,6634842,66.9,5894031,59.4,740811,11.2,12840503.0,694001.9,0
159,17,Illinois,2010,4,9881090,6634091,67.1,5907874,59.8,726217,10.9,12840503.0,694001.9,0
160,17,Illinois,2010,5,9885775,6627042,67.0,5918616,59.9,708426,10.7,12840503.0,694001.9,0
161,17,Illinois,2010,6,9890376,6615981,66.9,5925185,59.9,690796,10.4,12840503.0,694001.9,0
162,17,Illinois,2010,7,9895347,6605960,66.8,5929180,59.9,676780,10.2,12840503.0,694001.9,0
163,17,Illinois,2010,8,9901550,6600053,66.7,5933099,59.9,666954,10.1,12840503.0,694001.9,0
164,17,Illinois,2010,9,9907377,6596284,66.6,5936658,59.9,659626,10.0,12840503.0,694001.9,0
165,17,Illinois,2010,10,9913651,6592116,66.5,5939556,59.9,652560,9.9,12840503.0,694001.9,0
166,17,Illinois,2010,11,9918371,6584845,66.4,5940621,59.9,644224,9.8,12840503.0,694001.9,0
167,17,Illinois,2010,12,9922695,6573920,66.3,5938573,59.8,635347,9.7,12840503.0,694001.9,0
168,18,Indiana,2010,1,4925217,3169128,64.3,2830634,57.5,338494,10.7,6490432.0,295526.0,0
169,18,Indiana,2010,2,4927158,3172852,64.4,2834812,57.5,338040,10.7,6490432.0,295526.0,0
170,18,Indiana,2010,3,4929346,3177346,64.5,2841624,57.6,335722,10.6,6490432.0,295526.0,0
171,18,Indiana,2010,4,4962744,3181319,64.1,2849394,57.4,331925,10.4,6490432.0,295526.0,0
172,18,Indiana,2010,5,4965541,3183430,64.1,2856480,57.5,326950,10.3,6490432.0,295526.0,0
173,18,Indiana,2010,6,4968191,3183185,64.1,2861326,57.6,321859,10.1,6490432.0,295526.0,0
174,18,Indiana,2010,7,4971237,3180859,64.0,2863150,57.6,317709,10.0,6490432.0,295526.0,0
175,18,Indiana,2010,8,4974530,3177460,63.9,2862980,57.6,314480,9.9,6490432.0,295526.0,0
176,18,Indiana,2010,9,4977966,3173755,63.8,2862333,57.5,311422,9.8,6490432.0,295526.0,0
177,18,Indiana,2010,10,4981455,3170742,63.7,2863424,57.5,307318,9.7,6490432.0,295526.0,0
178,18,Indiana,2010,11,4984018,3168580,63.6,2867137,57.5,301443,9.5,6490432.0,295526.0,0
179,18,Indiana,2010,12,4986382,3167428,63.5,2873191,57.6,294237,9.3,6490432.0,295526.0,0
180,19,Iowa,2010,1,2341680,1668161,71.2,1560395,66.6,107766,6.5,3050745.0,150099.2,0
181,19,Iowa,2010,2,2342488,1671781,71.4,1564951,66.8,106830,6.4,3050745.0,150099.2,0
182,19,Iowa,2010,3,2343400,1675368,71.5,1570007,67.0,105361,6.3,3050745.0,150099.2,0
183,19,Iowa,2010,4,2358250,1677557,71.1,1573836,66.7,103721,6.2,3050745.0,150099.2,0
184,19,Iowa,2010,5,2359389,1677764,71.1,1575622,66.8,102142,6.1,3050745.0,150099.2,0
185,19,Iowa,2010,6,2360458,1676132,71.0,1575290,66.7,100842,6.0,3050745.0,150099.2,0
186,19,Iowa,2010,7,2361712,1673866,70.9,1573698,66.6,100168,6.0,3050745.0,150099.2,0
187,19,Iowa,2010,8,2363261,1672341,70.8,1572218,66.5,100123,6.0,3050745.0,150099.2,0
188,19,Iowa,2010,9,2364850,1672191,70.7,1571768,66.5,100423,6.0,3050745.0,150099.2,0
189,19,Iowa,2010,10,2366432,1673392,70.7,1572819,66.5,100573,6.0,3050745.0,150099.2,0
190,19,Iowa,2010,11,2367571,1675189,70.8,1574964,66.5,100225,6.0,3050745.0,150099.2,0
191,19,Iowa,2010,12,2368633,1676546,70.8,1577238,66.6,99308,5.9,3050745.0,150099.2,0
192,20,Kansas,2010,1,2138455,1502302,70.3,1394052,65.2,108250,7.2,2858190.0,135182.0,0
193,20,Kansas,2010,2,2139596,1502043,70.2,1394188,65.2,107855,7.2,2858190.0,135182.0,0
194,20,Kansas,2010,3,2140798,1501694,70.1,1394805,65.2,106889,7.1,2858190.0,135182.0,0
195,20,Kansas,2010,4,2147765,1501224,69.9,1395682,65.0,105542,7.0,2858190.0,135182.0,0
196,20,Kansas,2010,5,2148511,1500581,69.8,1396641,65.0,103940,6.9,2858190.0,135182.0,0
197,20,Kansas,2010,6,2149335,1499954,69.8,1397316,65.0,102638,6.8,2858190.0,135182.0,0
198,20,Kansas,2010,7,2150262,1499521,69.7,1397499,65.0,102022,6.8,2858190.0,135182.0,0
199,20,Kansas,2010,8,2151610,1499329,69.7,1397291,64.9,102038,6.8,2858190.0,135182.0,0
200,20,Kansas,2010,9,2152775,1499286,69.6,1396809,64.9,102477,6.8,2858190.0,135182.0,0
201,20,Kansas,2010,10,2154068,1499560,69.6,1396563,64.8,102997,6.9,2858190.0,135182.0,0
202,20,Kansas,2010,11,2155106,1499951,69.6,1396803,64.8,103148,6.9,2858190.0,135182.0,0
203,20,Kansas,2010,12,2156053,1500190,69.6,1397503,64.8,102687,6.8,2858190.0,135182.0,0
204,21,Kentucky,2010,1,3342861,2057265,61.5,1833428,54.8,223837,10.9,4348181.0,172266.7,0
205,21,Kentucky,2010,2,3344688,2060696,61.6,1838044,55.0,222652,10.8,4348181.0,172266.7,0
206,21,Kentucky,2010,3,3346711,2062897,61.6,1842725,55.1,220172,10.7,4348181.0,172266.7,0
207,21,Kentucky,2010,4,3340225,2063774,61.8,1847055,55.3,216719,10.5,4348181.0,172266.7,0
208,21,Kentucky,2010,5,3343644,2063716,61.7,1851019,55.4,212697,10.3,4348181.0,172266.7,0
209,21,Kentucky,2010,6,3347186,2063356,61.6,1854264,55.4,209092,10.1,4348181.0,172266.7,0
210,21,Kentucky,2010,7,3350635,2063585,61.6,1856614,55.4,206971,10.0,4348181.0,172266.7,0
211,21,Kentucky,2010,8,3352851,2064904,61.6,1858381,55.4,206523,10.0,4348181.0,172266.7,0
212,21,Kentucky,2010,9,3354938,2066702,61.6,1859754,55.4,206948,10.0,4348181.0,172266.7,0
213,21,Kentucky,2010,10,3357264,2068269,61.6,1861137,55.4,207132,10.0,4348181.0,172266.7,0
214,21,Kentucky,2010,11,3359139,2069007,61.6,1862657,55.5,206350,10.0,4348181.0,172266.7,0
215,21,Kentucky,2010,12,3360884,2068709,61.6,1864297,55.5,204412,9.9,4348181.0,172266.7,0
216,22,Louisiana,2010,1,3406282,2065893,60.6,1918232,56.3,147661,7.1,4544532.0,247856.5,0
217,22,Louisiana,2010,2,3408339,2071784,60.8,1922452,56.4,149332,7.2,4544532.0,247856.5,0
218,22,Louisiana,2010,3,3410594,2077866,60.9,1927051,56.5,150815,7.3,4544532.0,247856.5,0
219,22,Louisiana,2010,4,3434434,2083571,60.7,1931260,56.2,152311,7.3,4544532.0,247856.5,0
220,22,Louisiana,2010,5,3437625,2088368,60.8,1934470,56.3,153898,7.4,4544532.0,247856.5,0
221,22,Louisiana,2010,6,3440859,2091461,60.8,1935671,56.3,155790,7.4,4544532.0,247856.5,0
222,22,Louisiana,2010,7,3444273,2092507,60.8,1934492,56.2,158015,7.6,4544532.0,247856.5,0
223,22,Louisiana,2010,8,3447819,2091887,60.7,1931705,56.0,160182,7.7,4544532.0,247856.5,0
224,22,Louisiana,2010,9,3451131,2090381,60.6,1928355,55.9,162026,7.8,4544532.0,247856.5,0
225,22,Louisiana,2010,10,3454715,2089083,60.5,1925719,55.7,163364,7.8,4544532.0,247856.5,0
226,22,Louisiana,2010,11,3457717,2088150,60.4,1924248,55.7,163902,7.8,4544532.0,247856.5,0
227,22,Louisiana,2010,12,3460659,2087244,60.3,1923828,55.6,163416,7.8,4544532.0,247856.5,0
228,23,Maine,2010,1,1066138,696250,65.3,635414,59.6,60836,8.7,1327629.0,53790.1,0
229,23,Maine,2010,2,1066067,697409,65.4,636533,59.7,60876,8.7,1327629.0,53790.1,0
230,23,Maine,2010,3,1066137,698109,65.5,637570,59.8,60539,8.7,1327629.0,53790.1,0
231,23,Maine,2010,4,1074471,698248,65.0,638356,59.4,59892,8.6,1327629.0,53790.1,0
232,23,Maine,2010,5,1074480,697946,65.0,638921,59.5,59025,8.5,1327629.0,53790.1,0
233,23,Maine,2010,6,1074478,697428,64.9,639223,59.5,58205,8.3,1327629.0,53790.1,0
234,23,Maine,2010,7,1074529,697027,64.9,639323,59.5,57704,8.3,1327629.0,53790.1,0
235,23,Maine,2010,8,1075061,697050,64.8,639483,59.5,57567,8.3,1327629.0,53790.1,0
236,23,Maine,2010,9,1075651,697492,64.8,639857,59.5,57635,8.3,1327629.0,53790.1,0
237,23,Maine,2010,10,1076239,698162,64.9,640515,59.5,57647,8.3,1327629.0,53790.1,0
238,23,Maine,2010,11,1076699,698775,64.9,641355,59.6,57420,8.2,1327629.0,53790.1,0
239,23,Maine,2010,12,1077041,699099,64.9,642145,59.6,56954,8.1,1327629.0,53790.1,0
240,24,Maryland,2010,1,4422798,3049772,69.0,2803421,63.4,246351,8.1,5788645.0,327088.7,0
241,24,Maryland,2010,2,4426148,3057423,69.1,2810540,63.5,246883,8.1,5788645.0,327088.7,0
242,24,Maryland,2010,3,4429620,3064844,69.2,2818977,63.6,245867,8.0,5788645.0,327088.7,0
243,24,Maryland,2010,4,4490945,3071526,68.4,2827499,63.0,244027,7.9,5788645.0,327088.7,0
244,24,Maryland,2010,5,4495161,3077202,68.5,2835458,63.1,241744,7.9,5788645.0,327088.7,0
245,24,Maryland,2010,6,4499403,3081487,68.5,2841759,63.2,239728,7.8,5788645.0,327088.7,0
246,24,Maryland,2010,7,4504017,3084531,68.5,2845807,63.2,238724,7.7,5788645.0,327088.7,0
247,24,Maryland,2010,8,4508940,3087064,68.5,2848274,63.2,238790,7.7,5788645.0,327088.7,0
248,24,Maryland,2010,9,4513628,3089416,68.4,2850163,63.1,239253,7.7,5788645.0,327088.7,0
249,24,Maryland,2010,10,4518646,3091736,68.4,2852813,63.1,238923,7.7,5788645.0,327088.7,0
250,24,Maryland,2010,11,4522968,3093338,68.4,2856158,63.1,237180,7.7,5788645.0,327088.7,0
251,24,Maryland,2010,12,4527177,3093874,68.3,2859411,63.2,234463,7.6,5788645.0,327088.7,0
252,25,Massachusetts,2010,1,5263246,3468119,65.9,3173610,60.3,294509,8.5,6566307.0,425028.7,0
253,25,Massachusetts,2010,2,5266159,3473982,66.0,3180656,60.4,293326,8.4,6566307.0,425028.7,0
254,25,Massachusetts,2010,3,5269256,3478448,66.0,3187591,60.5,290857,8.4,6566307.0,425028.7,0
255,25,Massachusetts,2010,4,5224455,3480846,66.6,3193516,61.1,287330,8.3,6566307.0,425028.7,0
256,25,Massachusetts,2010,5,5230789,3481152,66.6,3198192,61.1,282960,8.1,6566307.0,425028.7,0
257,25,Massachusetts,2010,6,5237003,3479736,66.4,3201063,61.1,278673,8.0,6566307.0,425028.7,0
